Time, Moving Output, Moving Baseline
174.067,0,0
174.267,0,0
174.467,0,0.00456903
174.667,0.00242,0
174.867,0,0
175.067,0,0
175.267,0.02181,0.0179171
175.467,0.05096,0.0438291
175.667,0.07532,0.0655427
175.867,0.09696,0.0823088
176.067,0.11695,0.100944
176.267,0.16145,0.137535
176.467,0.21989,0.188586
176.667,0.28024,0.240832
176.867,0.3231,0.277216
177.067,0.3567,0.309004
177.267,0.38483,0.330094
177.467,0.40076,0.346512
177.667,0.39983,0.344249
177.867,0.38558,0.334561
178.067,0.36869,0.318021
178.267,0.36219,0.311626
178.467,0.34981,0.302332
178.667,0.32822,0.288898
178.867,0.30775,0.272518
179.067,0.30202,0.266783
179.267,0.27408,0.242958
179.467,0.24123,0.217409
179.667,0.21344,0.190736
179.867,0.18431,0.170978
180.067,0.17093,0.153412
180.267,0.15095,0.13267
180.467,0.12518,0.109649
180.667,0.10009,0.0856331
180.867,0.07658,0.0687266
181.067,0.08236,0.0696591
181.267,0.08175,0.068711
181.467,0.08056,0.0787854
181.667,0.07585,0.0729366
181.867,0.07332,0.0834481
182.067,0.08087,0.0878181
182.267,0.09398,0.102551
182.467,0.11589,0.114452
182.667,0.12526,0.128647
182.867,0.10263,0.125697
183.067,0.11968,0.125463
183.267,0.09602,0.122057
183.467,0.09644,0.128963
183.667,0.11518,0.12954
183.867,0.12272,0.143844
184.067,0.13269,0.155183
184.267,0.12998,0.147613
184.467,0.12246,0.139104
184.667,0.13448,0.124682
184.867,0.14158,0.135846
185.067,0.1246,0.134972
185.267,0.13498,0.138409
185.467,0.14037,0.137605
185.667,0.14636,0.138003
185.867,0.11717,0.123539
186.067,0.09393,0.113539
186.267,0.09156,0.108845
186.467,0.06854,0.10419
186.667,0.04775,0.0881927
186.867,0.04531,0.0733619
187.067,0.02812,0.0660499
187.267,0.01051,0.0431502
187.467,0.00547,0.032069
187.667,0.01636,0.0311053
187.867,0.01488,0.0261305
188.067,0.00441,0.0169027
188.267,0.01882,0.0227749
188.467,0.009,0.0171173
188.667,0.00952,0.0175816
188.867,0.01224,0.0199968
189.067,0.01155,0.0269498
189.267,0.01099,0.023407
189.467,0.00704,0.0228919
189.667,0.01277,0.0296928
189.867,0.01365,0.022096
190.067,0.02559,0.0237542
